0,"epoch: 0, time: 2021-05-11 10:29:18.026300"
0,"epoch: 1, time: 2021-05-11 10:29:20.230190"
0,"epoch: 2, time: 2021-05-11 10:29:22.381850"
0,"epoch: 3, time: 2021-05-11 10:29:24.553173"
0,"epoch: 4, time: 2021-05-11 10:29:26.815322"
0,"epoch: 5, time: 2021-05-11 10:29:29.066786"
0,"epoch: 6, time: 2021-05-11 10:29:31.323022"
0,"epoch: 7, time: 2021-05-11 10:29:33.584644"
0,"epoch: 8, time: 2021-05-11 10:29:35.843224"
0,"epoch: 9, time: 2021-05-11 10:29:38.102229"
0,"epoch: 10, time: 2021-05-11 10:29:40.358350"
0,"epoch: 11, time: 2021-05-11 10:29:42.613978"
0,"epoch: 12, time: 2021-05-11 10:29:44.840273"
0,"epoch: 13, time: 2021-05-11 10:29:46.991701"
0,"epoch: 14, time: 2021-05-11 10:29:49.143726"
0,"epoch: 15, time: 2021-05-11 10:29:51.290313"
0,"epoch: 16, time: 2021-05-11 10:29:53.473392"
0,"epoch: 17, time: 2021-05-11 10:29:55.641404"
0,"epoch: 18, time: 2021-05-11 10:29:57.811581"
0,"epoch: 19, time: 2021-05-11 10:29:59.982340"
0,"epoch: 20, time: 2021-05-11 10:30:02.151383"
0,"epoch: 21, time: 2021-05-11 10:30:04.326029"
0,"epoch: 22, time: 2021-05-11 10:30:06.491437"
0,"epoch: 23, time: 2021-05-11 10:30:08.658827"
0,"epoch: 24, time: 2021-05-11 10:30:10.834050"
0,"epoch: 25, time: 2021-05-11 10:30:12.999254"
0,"epoch: 26, time: 2021-05-11 10:30:15.159845"
0,"epoch: 27, time: 2021-05-11 10:30:17.320557"
0,"epoch: 28, time: 2021-05-11 10:30:19.476614"
0,"epoch: 29, time: 2021-05-11 10:30:21.650353"
0,"epoch: 30, time: 2021-05-11 10:30:23.815412"
0,"epoch: 31, time: 2021-05-11 10:30:25.971138"
0,"epoch: 32, time: 2021-05-11 10:30:28.135216"
0,"epoch: 33, time: 2021-05-11 10:30:30.348717"
0,"epoch: 34, time: 2021-05-11 10:30:32.853136"
0,"epoch: 35, time: 2021-05-11 10:30:35.020305"
0,"epoch: 36, time: 2021-05-11 10:30:37.162053"
0,"epoch: 37, time: 2021-05-11 10:30:39.311354"
0,"epoch: 38, time: 2021-05-11 10:30:41.452683"
0,"epoch: 39, time: 2021-05-11 10:30:43.602710"
0,"epoch: 40, time: 2021-05-11 10:30:45.747650"
0,"epoch: 41, time: 2021-05-11 10:30:47.888830"
0,"epoch: 42, time: 2021-05-11 10:30:50.073605"
0,"epoch: 43, time: 2021-05-11 10:30:52.221220"
0,"epoch: 44, time: 2021-05-11 10:30:54.376811"
0,"epoch: 45, time: 2021-05-11 10:30:56.516624"
0,"epoch: 46, time: 2021-05-11 10:30:58.653303"
0,"epoch: 47, time: 2021-05-11 10:31:00.798721"
0,"epoch: 48, time: 2021-05-11 10:31:02.979211"
0,"epoch: 49, time: 2021-05-11 10:31:05.124212"
0,"epoch: 50, time: 2021-05-11 10:31:07.269596"
0,"epoch: 51, time: 2021-05-11 10:31:09.417941"
0,"epoch: 52, time: 2021-05-11 10:31:11.564605"
0,"epoch: 53, time: 2021-05-11 10:31:13.718601"
0,"epoch: 54, time: 2021-05-11 10:31:15.865537"
0,"epoch: 55, time: 2021-05-11 10:31:18.010012"
0,"epoch: 56, time: 2021-05-11 10:31:20.154325"
0,"epoch: 57, time: 2021-05-11 10:31:22.301363"
0,"epoch: 58, time: 2021-05-11 10:31:24.542684"
0,"epoch: 59, time: 2021-05-11 10:31:26.791446"
0,"epoch: 60, time: 2021-05-11 10:31:29.041741"
0,"epoch: 61, time: 2021-05-11 10:31:31.285683"
0,"epoch: 62, time: 2021-05-11 10:31:33.539810"
0,"epoch: 63, time: 2021-05-11 10:31:35.789038"
0,"epoch: 64, time: 2021-05-11 10:31:38.040060"
0,"epoch: 65, time: 2021-05-11 10:31:40.288203"
0,"epoch: 66, time: 2021-05-11 10:31:42.540254"
0,"epoch: 67, time: 2021-05-11 10:31:44.780422"
0,"epoch: 68, time: 2021-05-11 10:31:47.008474"
0,"epoch: 69, time: 2021-05-11 10:31:49.230865"
0,"epoch: 70, time: 2021-05-11 10:31:51.461246"
0,"epoch: 71, time: 2021-05-11 10:31:53.722394"
0,"epoch: 72, time: 2021-05-11 10:31:55.961734"
0,"epoch: 73, time: 2021-05-11 10:31:58.205827"
0,"epoch: 74, time: 2021-05-11 10:32:00.448833"
0,"epoch: 75, time: 2021-05-11 10:32:02.697249"
0,"epoch: 76, time: 2021-05-11 10:32:04.947367"
0,"epoch: 77, time: 2021-05-11 10:32:07.193204"
0,"epoch: 78, time: 2021-05-11 10:32:09.438226"
0,"epoch: 79, time: 2021-05-11 10:32:11.686056"
0,"epoch: 80, time: 2021-05-11 10:32:13.931504"
0,"epoch: 81, time: 2021-05-11 10:32:16.161048"
0,"epoch: 82, time: 2021-05-11 10:32:18.380124"
0,"epoch: 83, time: 2021-05-11 10:32:20.605348"
0,"epoch: 84, time: 2021-05-11 10:32:23.027148"
0,"epoch: 85, time: 2021-05-11 10:32:25.171079"
0,"epoch: 86, time: 2021-05-11 10:32:27.319766"
0,"epoch: 87, time: 2021-05-11 10:32:29.468447"
0,"epoch: 88, time: 2021-05-11 10:32:31.616540"
0,"epoch: 89, time: 2021-05-11 10:32:33.765434"
