0,126.1824242696166
0,123.40762365236878
0,123.82001496851444
0,124.31361219659448
0,124.26481182873249
0,123.92324249632657
0,124.03971394523978
0,124.47694244422019
0,123.70229188725352
0,123.61959869042039
0,124.32426739111543
0,123.61904703266919
0,123.99947259947658
0,121.25424945540726
0,120.78431203961372
0,120.64275263808668
0,120.28674298524857
0,120.21437350288033
0,120.32154104858637
0,121.80405580624938
0,121.46421143226326
0,122.29207698442042
0,121.60465177334845
0,121.84898647293448
0,122.06591151468456
0,121.1579021718353
0,124.63012679480016
0,169.15922014229
0,167.5122620984912
0,166.61325520277023
0,166.5861729979515
0,165.7259489055723
0,166.59693823568523
0,166.94141895323992
0,166.27354402840137
0,164.97204205952585
0,165.25407487899065
0,166.9255084488541
0,165.4416112434119
0,166.06479334644973
